text,label
เลิกทำตัว ไอ้ส้นตีน ได้แล้ว,1
หวังว่า สวัสดีครับ,0
มึงนี่ บัดซบ,1
เกมนี้สนุกมาก นะ,0
วันนี้ เจอกันพรุ่งนี้,0
หวังว่า ขอบคุณมาก,0
รู้สึกว่า ขอบคุณสำหรับความช่วยเหลือ,0
ขอบคุณสำหรับความช่วยเหลือ นะ,0
คิดว่า เจอกันพรุ่งนี้,0
มึงบ้า ชิบหาย,1
อยากจะบอกว่า ดีใจที่ได้เจอ,0
ไปกินข้าวกันไหม นะ,0
อยากจะบอกว่า ขอบคุณสำหรับความช่วยเหลือ,0
คิดว่า ทำงานเสร็จหรือยัง,0
ทำไม เวรเอ้ย แบบนี้,1
ดีใจที่ได้เจอ มากเลย,0
ไอ้ส้นตีน ชิบหาย,1
กำลังจะ กำลังดูหนังอยู่,0
เพื่อนบอกว่า ไปกินข้าวกันไหม,0
อยากจะบอกว่า คิดถึงนะ,0
ไอ้ควาย จริงๆ,1
คิดว่า ขอบคุณมาก,0
กำลังจะ สู้ๆนะ,0
แม่ง เวรเอ้ย,1
อยากจะบอกว่า ไปเที่ยวกัน,0
ส้นตีน มาก,1
นี่มัน สัส ชัดๆ,1
เพื่อนบอกว่า กินข้าวหรือยัง,0
หวังว่า ขอให้โชคดี,0
เพื่อนบอกว่า เกมนี้สนุกมาก,0
ดีใจที่ได้เจอ นะ,0
เพื่อนบอกว่า วันนี้เรียนเป็นไงบ้าง,0
เวรเอ้ย ว่ะ,1
สัส มาก,1
รู้สึกว่า วันนี้เรียนเป็นไงบ้าง,0
หวังว่า สวัสดีครับ,0
นี่มัน ไอ้เวร ชัดๆ,1
คิดว่า ทำงานเสร็จหรือยัง,0
ไปกินข้าวกันไหม มากเลย,0
อยากจะบอกว่า เกมนี้สนุกมาก,0
นี่มัน โง่ ชัดๆ,1
อยากจะบอกว่า กินข้าวหรือยัง,0
ไอ้บ้า มาก,1
เพื่อนบอกว่า สวัสดีครับ,0
ทำไม ไอ้บ้า แบบนี้,1
หวังว่า สวัสดีครับ,0
โคตร หมาเอ้ย เลย,1
เพื่อนบอกว่า สวัสดีครับ,0
เลิกทำตัว ไอ้เหี้ย ได้แล้ว,1
มึงโง่ ว่ะ,1
โคตร บัดซบ เลย,1
เลิกทำตัว ไอ้บ้า ได้แล้ว,1
ไอ้เวร ชิบหาย,1
รู้สึกว่า ไปเที่ยวกัน,0
กำลังจะ เกมนี้สนุกมาก,0
คิดว่า เป็นกำลังใจให้,0
อยากจะบอกว่า ทำงานเสร็จหรือยัง,0
หวังว่า วันนี้อากาศดี,0
อยากจะบอกว่า ไปเที่ยวกัน,0
กินข้าวหรือยัง นะ,0
สู้ๆนะ,0
รู้สึกว่า เป็นกำลังใจให้,0
มึงนี่ ไอ้บัดซบ,1
วันนี้ เจอกันพรุ่งนี้,0
นี่มัน ไอ้เวร ชัดๆ,1
เลิกทำตัว ไอ้หมา ได้แล้ว,1
ไอ้บัดซบ ว่ะ,1
มึงนี่ ไอ้ควาย,1
คิดว่า ขอบคุณมาก,0
นี่มัน โคตรห่วย ชัดๆ,1
รู้สึกว่า ขอให้โชคดี,0
นี่มัน หมาเอ้ย ชัดๆ,1
รู้สึกว่า ขอบคุณสำหรับความช่วยเหลือ,0
เพื่อนบอกว่า ยินดีด้วย,0
กินข้าวหรือยัง มากเลย,0
โคตรห่วย ชิบหาย,1
คิดว่า ดูแลตัวเองด้วย,0
ไอสัส จริงๆ,1
เลิกทำตัว บัดซบ ได้แล้ว,1
ทำไม ไอ้บัดซบ แบบนี้,1
กำลังจะ พักผ่อนเยอะๆนะ,0
มึงนี่ สัส,1
รู้สึกว่า ทำงานเสร็จหรือยัง,0
สัส มาก,1
เลิกทำตัว ควาย ได้แล้ว,1
มึงนี่ เหี้ย,1
เพื่อนบอกว่า ยินดีด้วย,0
ทำไม ไอสัส แบบนี้,1
ไอ้ควาย ชิบหาย,1
วันนี้อากาศดี,0
กำลังดูหนังอยู่ มากเลย,0
ทำไม ไอ้หมา แบบนี้,1
ทำไม เหี้ย แบบนี้,1
แม่ง ไอ้ส้นตีน,1
เพื่อนบอกว่า ดูแลตัวเองด้วย,0
แม่ง โง่,1
คิดถึงนะ นะ,0
แม่ง โคตรห่วย,1
รู้สึกว่า กินข้าวหรือยัง,0
ดีใจที่ได้เจอ,0
แม่ง สัส,1
ทำไม ส้นตีน แบบนี้,1
กำลังจะ ดูแลตัวเองด้วย,0
บัดซบ มาก,1
สัส จริงๆ,1
นี่มัน หมาเอ้ย ชัดๆ,1
มึงโง่ ชิบหาย,1
เจอกันพรุ่งนี้ นะ,0
คิดว่า ดูแลตัวเองด้วย,0
กำลังจะ พักผ่อนเยอะๆนะ,0
เพื่อนบอกว่า ทำงานเสร็จหรือยัง,0
เลิกทำตัว เวรเอ้ย ได้แล้ว,1
เกมนี้สนุกมาก,0
โคตร ไอ้ควาย เลย,1
คิดว่า ยินดีด้วย,0
แม่ง โง่,1
เพื่อนบอกว่า สู้ๆนะ,0
หมาเอ้ย จริงๆ,1
ทำไม เหี้ย แบบนี้,1
ไอ้ควาย มาก,1
คิดว่า เจอกันพรุ่งนี้,0
มึงนี่ ไอ้บ้า,1
โคตร โคตรห่วย เลย,1
วันนี้ ยินดีด้วย,0
อยากจะบอกว่า กินข้าวหรือยัง,0
นี่มัน ไอ้เหี้ย ชัดๆ,1
ขอให้โชคดี,0
อยากจะบอกว่า คิดถึงนะ,0
อยากจะบอกว่า ไปกินข้าวกันไหม,0
หวังว่า ขอบคุณมาก,0
ไอ้ส้นตีน ว่ะ,1
เพื่อนบอกว่า ขอบคุณมาก,0
นี่มัน ไอ้เหี้ย ชัดๆ,1
อยากจะบอกว่า วันนี้อากาศดี,0
ห่วยแตก ชิบหาย,1
วันนี้ ยินดีด้วย,0
นี่มัน ไอ้บัดซบ ชัดๆ,1
นี่มัน ควาย ชัดๆ,1
แม่ง มึงโง่,1
ขอให้โชคดี,0
อยากจะบอกว่า กินข้าวหรือยัง,0
กำลังจะ ทำงานเสร็จหรือยัง,0
ไอ้ส้นตีน มาก,1
พักผ่อนเยอะๆนะ นะ,0
สวัสดีครับ,0
ควาย มาก,1
วันนี้ ดีใจที่ได้เจอ,0
โคตรห่วย ชิบหาย,1
ไอ้เหี้ย จริงๆ,1
เลิกทำตัว ไอสัส ได้แล้ว,1
กำลังจะ ขอบคุณสำหรับความช่วยเหลือ,0
เพื่อนบอกว่า วันนี้อากาศดี,0
โคตร สัส เลย,1
